modelo,ano_test,fecha,real,pred
naive_semanal,2020,2020-01-01,574776.72,742199.407
naive_semanal,2020,2020-01-02,723522.375,787764.963
naive_semanal,2020,2020-01-03,754645.342,796010.035
naive_semanal,2020,2020-01-04,702390.878,721029.651
naive_semanal,2020,2020-01-05,651967.486,661772.168
naive_semanal,2020,2020-01-06,630259.532,764920.771
naive_semanal,2020,2020-01-07,789031.621,844559.085
naive_semanal,2020,2020-01-08,820143.678,846151.453
naive_semanal,2020,2020-01-09,820769.614,857323.124
naive_semanal,2020,2020-01-10,814759.827,867181.886
naive_semanal,2020,2020-01-11,732531.725,775170.712
naive_semanal,2020,2020-01-12,693449.101,722271.171
naive_semanal,2020,2020-01-13,829157.906,835752.36
naive_semanal,2020,2020-01-14,844416.079,846245.527
naive_semanal,2020,2020-01-15,832910.293,847911.818
naive_semanal,2020,2020-01-16,822827.255,849875.833
naive_semanal,2020,2020-01-17,807653.787,848781.942
naive_semanal,2020,2020-01-18,729673.024,766537.72
naive_semanal,2020,2020-01-19,689820.886,705583.355
naive_semanal,2020,2020-01-20,846106.888,828406.838
naive_semanal,2020,2020-01-21,862132.604,864855.303
naive_semanal,2020,2020-01-22,841706.187,854462.174
naive_semanal,2020,2020-01-23,829427.103,837075.708
naive_semanal,2020,2020-01-24,821136.183,815349.834
naive_semanal,2020,2020-01-25,734265.345,724205.323
naive_semanal,2020,2020-01-26,676369.262,678249.362
naive_semanal,2020,2020-01-27,807615.701,807644.379
naive_semanal,2020,2020-01-28,807001.677,832616.612
naive_semanal,2020,2020-01-29,792162.501,829785.386
naive_semanal,2020,2020-01-30,778203.546,823510.841
naive_semanal,2020,2020-01-31,765448.598,811408.357
naive_semanal,2020,2020-02-01,681471.943,739149.442
naive_semanal,2020,2020-02-02,625016.468,696029.792
naive_semanal,2020,2020-02-03,729329.082,827865.952
naive_semanal,2020,2020-02-04,747892.827,826264.446
naive_semanal,2020,2020-02-05,758987.788,813527.159
naive_semanal,2020,2020-02-06,769754.643,805445.154
naive_semanal,2020,2020-02-07,772488.589,799019.676
naive_semanal,2020,2020-02-08,698199.59,719403.839
naive_semanal,2020,2020-02-09,646787.156,672445.604
naive_semanal,2020,2020-02-10,749504.414,781692.422
naive_semanal,2020,2020-02-11,761008.347,799138.409
naive_semanal,2020,2020-02-12,766558.356,797839.046
naive_semanal,2020,2020-02-13,759532.177,794299.138
naive_semanal,2020,2020-02-14,753954.141,790637.803
naive_semanal,2020,2020-02-15,675832.097,706487.416
naive_semanal,2020,2020-02-16,625453.407,656688.443
naive_semanal,2020,2020-02-17,739797.699,779646.845
naive_semanal,2020,2020-02-18,766371.869,789997.493
naive_semanal,2020,2020-02-19,764941.248,785631.268
naive_semanal,2020,2020-02-20,763651.659,781135.556
naive_semanal,2020,2020-02-21,753744.734,771083.106
naive_semanal,2020,2020-02-22,672072.47,689175.82
naive_semanal,2020,2020-02-23,620872.08,637452.604
naive_semanal,2020,2020-02-24,730827.761,750831.906
naive_semanal,2020,2020-02-25,743820.753,759697.475
naive_semanal,2020,2020-02-26,753405.313,756324.91
naive_semanal,2020,2020-02-27,751137.432,742210.124
naive_semanal,2020,2020-02-28,728292.593,747742.259
naive_semanal,2020,2020-02-29,670263.321,670242.996
naive_semanal,2020,2020-03-01,626873.694,621445.195
naive_semanal,2020,2020-03-02,741296.331,729814.28
naive_semanal,2020,2020-03-03,769321.188,745164.11
naive_semanal,2020,2020-03-04,759058.244,767457.592
naive_semanal,2020,2020-03-05,754365.164,758178.303
naive_semanal,2020,2020-03-06,757995.483,748568.791
naive_semanal,2020,2020-03-07,683532.439,671315.341
naive_semanal,2020,2020-03-08,630442.877,617758.559
naive_semanal,2020,2020-03-09,740417.533,726454.288
naive_semanal,2020,2020-03-10,747566.521,743155.047
naive_semanal,2020,2020-03-11,742561.392,753372.783
naive_semanal,2020,2020-03-12,738088.907,753975.948
naive_semanal,2020,2020-03-13,729774.542,738753.829
naive_semanal,2020,2020-03-14,646497.547,660072.282
naive_semanal,2020,2020-03-15,600435.811,610229.793
naive_semanal,2020,2020-03-16,704124.264,708116.389
naive_semanal,2020,2020-03-17,706050.583,707250.357
naive_semanal,2020,2020-03-18,684799.07,755634.542
naive_semanal,2020,2020-03-19,641992.028,758931.722
naive_semanal,2020,2020-03-20,647058.248,749138.108
naive_semanal,2020,2020-03-21,612492.101,669633.017
naive_semanal,2020,2020-03-22,583510.909,611819.827
naive_semanal,2020,2020-03-23,653558.582,717073.819
naive_semanal,2020,2020-03-24,663819.764,732395.045
naive_semanal,2020,2020-03-25,664643.791,735314.342
naive_semanal,2020,2020-03-26,661338.324,736120.156
naive_semanal,2020,2020-03-27,667335.755,733687.593
naive_semanal,2020,2020-03-28,605617.221,661273.331
naive_semanal,2020,2020-03-29,540515.04,595455.992
naive_semanal,2020,2020-03-30,610996.075,728854.039
naive_semanal,2020,2020-03-31,610653.934,740720.312
naive_semanal,2020,2020-04-01,599875.958,743726.231
naive_semanal,2020,2020-04-02,599323.162,746532.132
naive_semanal,2020,2020-04-03,584683.694,758884.449
naive_semanal,2020,2020-04-04,542996.041,683345.822
naive_semanal,2020,2020-04-05,519594.376,635743.258
naive_semanal,2020,2020-04-06,568143.84,745947.421
naive_semanal,2020,2020-04-07,567082.621,762514.952
naive_semanal,2020,2020-04-08,555027.089,759373.018
naive_semanal,2020,2020-04-09,529824.736,754593.577
naive_semanal,2020,2020-04-10,510435.49,737503.833
naive_semanal,2020,2020-04-11,518229.908,658751.444
naive_semanal,2020,2020-04-12,501615.48,606715.171
naive_semanal,2020,2020-04-13,537818.991,705651.944
naive_semanal,2020,2020-04-14,584017.243,712912.968
naive_semanal,2020,2020-04-15,604347.185,706896.182
naive_semanal,2020,2020-04-16,604521.525,633645.163
naive_semanal,2020,2020-04-17,598697.568,584929.31
naive_semanal,2020,2020-04-18,552914.776,598281.137
naive_semanal,2020,2020-04-19,520123.268,575850.979
naive_semanal,2020,2020-04-20,585331.059,622892.917
naive_semanal,2020,2020-04-21,608880.705,691440.392
naive_semanal,2020,2020-04-22,608023.375,737862.824
naive_semanal,2020,2020-04-23,599598.011,739947.966
naive_semanal,2020,2020-04-24,594661.984,722351.575
naive_semanal,2020,2020-04-25,556038.735,641476.76
naive_semanal,2020,2020-04-26,522374.953,580034.58
naive_semanal,2020,2020-04-27,590579.965,681641.153
naive_semanal,2020,2020-04-28,601203.105,693188.14
naive_semanal,2020,2020-04-29,600234.68,588783.574
naive_semanal,2020,2020-04-30,594712.471,674320.005
naive_semanal,2020,2020-05-01,525344.189,696474.728
naive_semanal,2020,2020-05-02,529331.136,634765.62
naive_semanal,2020,2020-05-03,509365.967,585505.022
naive_semanal,2020,2020-05-04,585884.404,691903.437
naive_semanal,2020,2020-05-05,607115.027,715282.519
naive_semanal,2020,2020-05-06,610199.36,720383.459
naive_semanal,2020,2020-05-07,604624.142,719680.488
naive_semanal,2020,2020-05-08,597179.788,714705.845
naive_semanal,2020,2020-05-09,547084.706,642893.955
naive_semanal,2020,2020-05-10,513399.456,589066.207
naive_semanal,2020,2020-05-11,591350.652,693194.342
naive_semanal,2020,2020-05-12,617479.021,716085.91
naive_semanal,2020,2020-05-13,617401.116,714403.802
naive_semanal,2020,2020-05-14,620557.901,723608.482
naive_semanal,2020,2020-05-15,608952.25,708065.687
naive_semanal,2020,2020-05-16,555670.934,633581.663
naive_semanal,2020,2020-05-17,519597.946,588760.853
naive_semanal,2020,2020-05-18,596670.207,693266.151
naive_semanal,2020,2020-05-19,615052.604,712267.526
naive_semanal,2020,2020-05-20,622450.073,720423.021
naive_semanal,2020,2020-05-21,630168.002,721032.652
naive_semanal,2020,2020-05-22,634355.264,717689.342
naive_semanal,2020,2020-05-23,582895.641,641713.37
naive_semanal,2020,2020-05-24,542170.641,586295.917
naive_semanal,2020,2020-05-25,627466.111,703430.222
naive_semanal,2020,2020-05-26,642990.536,723789.614
naive_semanal,2020,2020-05-27,644707.726,722528.761
naive_semanal,2020,2020-05-28,642005.868,719643.509
naive_semanal,2020,2020-05-29,641570.31,720746.446
naive_semanal,2020,2020-05-30,583380.433,657113.804
naive_semanal,2020,2020-05-31,541662.429,610135.227
naive_semanal,2020,2020-06-01,627334.741,727199.819
naive_semanal,2020,2020-06-02,653396.5,743803.929
naive_semanal,2020,2020-06-03,662452.407,728013.427
naive_semanal,2020,2020-06-04,651301.681,718987.495
naive_semanal,2020,2020-06-05,640912.088,716146.113
naive_semanal,2020,2020-06-06,582674.188,649114.105
naive_semanal,2020,2020-06-07,540393.818,598266.091
naive_semanal,2020,2020-06-08,625763.383,692985.625
naive_semanal,2020,2020-06-09,643604.721,717613.036
naive_semanal,2020,2020-06-10,653728.489,721685.017
naive_semanal,2020,2020-06-11,653624.408,725139.71
naive_semanal,2020,2020-06-12,645918.049,720698.739
naive_semanal,2020,2020-06-13,581088.713,649826.641
naive_semanal,2020,2020-06-14,543304.621,600853.162
naive_semanal,2020,2020-06-15,644001.077,714625.455
naive_semanal,2020,2020-06-16,656823.463,736896.725
naive_semanal,2020,2020-06-17,661145.578,741912.133
naive_semanal,2020,2020-06-18,662011.432,735488.271
naive_semanal,2020,2020-06-19,657676.183,732798.844
naive_semanal,2020,2020-06-20,608254.976,672993.652
naive_semanal,2020,2020-06-21,572807.006,623379.646
naive_semanal,2020,2020-06-22,682963.291,688002.526
naive_semanal,2020,2020-06-23,706613.83,765220.281
naive_semanal,2020,2020-06-24,668203.326,792832.45
naive_semanal,2020,2020-06-25,711838.827,807875.011
naive_semanal,2020,2020-06-26,702221.428,821152.543
naive_semanal,2020,2020-06-27,638125.491,751724.535
naive_semanal,2020,2020-06-28,604144.564,696474.637
naive_semanal,2020,2020-06-29,723951.102,805062.314
naive_semanal,2020,2020-06-30,752302.735,817750.686
naive_semanal,2020,2020-07-01,763359.011,814766.368
naive_semanal,2020,2020-07-02,765790.102,813934.525
naive_semanal,2020,2020-07-03,735357.247,816024.974
naive_semanal,2020,2020-07-04,660713.186,738401.275
naive_semanal,2020,2020-07-05,626327.165,686379.684
naive_semanal,2020,2020-07-06,757299.096,783297.789
naive_semanal,2020,2020-07-07,780525.085,782095.233
naive_semanal,2020,2020-07-08,784566.99,792718.173
naive_semanal,2020,2020-07-09,771125.891,821250.349
naive_semanal,2020,2020-07-10,758878.105,828876.825
naive_semanal,2020,2020-07-11,690697.734,739065.225
naive_semanal,2020,2020-07-12,633135.072,667289.338
naive_semanal,2020,2020-07-13,752649.491,796026.561
naive_semanal,2020,2020-07-14,760459.038,810257.077
naive_semanal,2020,2020-07-15,756753.738,805414.836
naive_semanal,2020,2020-07-16,763067.312,808118.682
naive_semanal,2020,2020-07-17,760177.205,818254.951
naive_semanal,2020,2020-07-18,688716.516,744167.851
naive_semanal,2020,2020-07-19,644522.223,691903.017
naive_semanal,2020,2020-07-20,769330.38,836080.36
naive_semanal,2020,2020-07-21,785563.684,857696.956
naive_semanal,2020,2020-07-22,776667.953,860191.27
naive_semanal,2020,2020-07-23,789634.51,835226.076
naive_semanal,2020,2020-07-24,789089.65,809646.945
naive_semanal,2020,2020-07-25,704273.245,705760.649
naive_semanal,2020,2020-07-26,664179.618,639052.413
naive_semanal,2020,2020-07-27,794291.764,759984.776
naive_semanal,2020,2020-07-28,814337.543,773820.297
naive_semanal,2020,2020-07-29,817487.547,765475.695
naive_semanal,2020,2020-07-30,825275.946,789334.274
naive_semanal,2020,2020-07-31,810169.058,784389.389
naive_semanal,2020,2020-08-01,738269.153,706068.784
naive_semanal,2020,2020-08-02,673895.707,659374.462
naive_semanal,2020,2020-08-03,747511.864,772347.5
naive_semanal,2020,2020-08-04,751123.76,793044.82
naive_semanal,2020,2020-08-05,764126.717,787712.421
naive_semanal,2020,2020-08-06,776466.924,795638.987
naive_semanal,2020,2020-08-07,775393.905,795454.697
naive_semanal,2020,2020-08-08,700782.169,716321.021
naive_semanal,2020,2020-08-09,657269.503,651892.626
naive_semanal,2020,2020-08-10,738068.961,712385.398
naive_semanal,2020,2020-08-11,734500.01,713398.323
naive_semanal,2020,2020-08-12,712418.386,722738.208
naive_semanal,2020,2020-08-13,716219.241,661417.317
naive_semanal,2020,2020-08-14,710586.003,715896.427
naive_semanal,2020,2020-08-15,631293.617,692638.36
naive_semanal,2020,2020-08-16,591662.6,652155.441
naive_semanal,2020,2020-08-17,683923.907,750065.106
naive_semanal,2020,2020-08-18,708888.916,750474.293
naive_semanal,2020,2020-08-19,725675.863,743508.569
naive_semanal,2020,2020-08-20,729676.986,746785.396
naive_semanal,2020,2020-08-21,739080.574,746320.647
naive_semanal,2020,2020-08-22,676812.548,685685.967
naive_semanal,2020,2020-08-23,625384.861,640382.6
naive_semanal,2020,2020-08-24,733320.649,753002.18
naive_semanal,2020,2020-08-25,772384.724,748334.103
naive_semanal,2020,2020-08-26,791658.289,759403.981
naive_semanal,2020,2020-08-27,797890.754,778170.266
naive_semanal,2020,2020-08-28,773438.841,782463.034
naive_semanal,2020,2020-08-29,635866.109,704124.582
naive_semanal,2020,2020-08-30,572310.898,658275.465
naive_semanal,2020,2020-08-31,679208.909,772035.659
naive_semanal,2020,2020-09-01,700209.044,796492.504
naive_semanal,2020,2020-09-02,711095.786,802739.777
naive_semanal,2020,2020-09-03,719005.12,785233.792
naive_semanal,2020,2020-09-04,724580.748,759835.407
naive_semanal,2020,2020-09-05,653584.402,677237.25
naive_semanal,2020,2020-09-06,604081.335,625559.392
naive_semanal,2020,2020-09-07,696258.312,725543.137
naive_semanal,2020,2020-09-08,698100.318,731011.426
naive_semanal,2020,2020-09-09,718084.935,699252.213
naive_semanal,2020,2020-09-10,721372.797,720175.206
naive_semanal,2020,2020-09-11,698312.958,710999.404
naive_semanal,2020,2020-09-12,649165.551,639594.83
naive_semanal,2020,2020-09-13,605491.558,600804.651
naive_semanal,2020,2020-09-14,718980.488,722110.774
naive_semanal,2020,2020-09-15,740288.273,745327.536
naive_semanal,2020,2020-09-16,751556.717,749439.31
naive_semanal,2020,2020-09-17,740760.783,750409.372
naive_semanal,2020,2020-09-18,713829.456,742546.066
naive_semanal,2020,2020-09-19,627328.408,662313.73
naive_semanal,2020,2020-09-20,574171.087,606999.498
naive_semanal,2020,2020-09-21,683416.711,708014.904
naive_semanal,2020,2020-09-22,703840.984,727730.253
naive_semanal,2020,2020-09-23,712811.873,738028.712
naive_semanal,2020,2020-09-24,712997.199,739145.522
naive_semanal,2020,2020-09-25,691789.689,734426.657
naive_semanal,2020,2020-09-26,614309.972,653673.494
naive_semanal,2020,2020-09-27,568766.565,597643.634
naive_semanal,2020,2020-09-28,666559.06,715112.43
naive_semanal,2020,2020-09-29,686797.043,741441.646
naive_semanal,2020,2020-09-30,690962.671,733752.221
naive_semanal,2020,2020-10-01,700916.732,722404.634
naive_semanal,2020,2020-10-02,698403.756,719060.66
naive_semanal,2020,2020-10-03,612169.05,639966.26
naive_semanal,2020,2020-10-04,571636.922,595822.23
naive_semanal,2020,2020-10-05,673482.22,706811.27
naive_semanal,2020,2020-10-06,690894.896,729654.451
naive_semanal,2020,2020-10-07,699613.798,718306.304
naive_semanal,2020,2020-10-08,699215.554,725766.274
naive_semanal,2020,2020-10-09,679813.517,717342.224
naive_semanal,2020,2020-10-10,614331.962,624559.893
naive_semanal,2020,2020-10-11,563490.862,591908.756
naive_semanal,2020,2020-10-12,570701.026,708972.391
naive_semanal,2020,2020-10-13,673784.687,707947.469
naive_semanal,2020,2020-10-14,703005.757,711483.129
naive_semanal,2020,2020-10-15,709578.141,712870.909
naive_semanal,2020,2020-10-16,704019.681,702013.343
naive_semanal,2020,2020-10-17,631928.375,638521.461
naive_semanal,2020,2020-10-18,583351.177,590245.061
naive_semanal,2020,2020-10-19,687152.413,698011.851
naive_semanal,2020,2020-10-20,711714.9,728673.757
naive_semanal,2020,2020-10-21,707162.568,731462.329
naive_semanal,2020,2020-10-22,710357.203,729548.927
naive_semanal,2020,2020-10-23,696843.426,721004.715
naive_semanal,2020,2020-10-24,625382.417,639527.818
naive_semanal,2020,2020-10-25,606307.969,617897.851
naive_semanal,2020,2020-10-26,689553.095,705517.424
naive_semanal,2020,2020-10-27,714662.582,720759.167
naive_semanal,2020,2020-10-28,715705.336,716813.201
naive_semanal,2020,2020-10-29,715284.16,706779.544
naive_semanal,2020,2020-10-30,704726.127,610338.583
naive_semanal,2020,2020-10-31,628294.896,613091.302
naive_semanal,2020,2020-11-01,575075.028,585745.923
naive_semanal,2020,2020-11-02,647094.468,701349.067
naive_semanal,2020,2020-11-03,706154.584,723921.225
naive_semanal,2020,2020-11-04,728814.878,726803.046
naive_semanal,2020,2020-11-05,724766.756,738904.63
naive_semanal,2020,2020-11-06,710624.719,747095.1
naive_semanal,2020,2020-11-07,635069.873,674799.054
naive_semanal,2020,2020-11-08,585653.269,628624.931
naive_semanal,2020,2020-11-09,688061.521,757559.515
naive_semanal,2020,2020-11-10,711586.135,773524.257
naive_semanal,2020,2020-11-11,718173.294,776833.483
naive_semanal,2020,2020-11-12,717880.631,794537.245
naive_semanal,2020,2020-11-13,713264.969,794400.091
naive_semanal,2020,2020-11-14,641465.596,712515.929
naive_semanal,2020,2020-11-15,585947.032,673216.611
naive_semanal,2020,2020-11-16,693236.68,784186.573
naive_semanal,2020,2020-11-17,712862.51,810154.106
naive_semanal,2020,2020-11-18,718214.566,821576.303
naive_semanal,2020,2020-11-19,718299.945,815715.186
naive_semanal,2020,2020-11-20,716666.871,812859.646
naive_semanal,2020,2020-11-21,645094.568,706596.572
naive_semanal,2020,2020-11-22,605990.942,657967.591
naive_semanal,2020,2020-11-23,728188.952,774027.534
naive_semanal,2020,2020-11-24,757498.853,785754.366
naive_semanal,2020,2020-11-25,765268.18,774548.693
naive_semanal,2020,2020-11-26,766690.677,776056.195
naive_semanal,2020,2020-11-27,751489.82,758247.169
naive_semanal,2020,2020-11-28,667627.721,686811.005
naive_semanal,2020,2020-11-29,624731.773,649030.819
naive_semanal,2020,2020-11-30,737071.712,776156.953
naive_semanal,2020,2020-12-01,753620.849,794071.443
naive_semanal,2020,2020-12-02,768634.956,802721.404
naive_semanal,2020,2020-12-03,784315.168,797187.595
naive_semanal,2020,2020-12-04,790382.104,687010.235
naive_semanal,2020,2020-12-05,723627.58,677745.106
naive_semanal,2020,2020-12-06,676303.0,653010.122
naive_semanal,2020,2020-12-07,712656.602,731497.032
naive_semanal,2020,2020-12-08,693433.293,794421.564
naive_semanal,2020,2020-12-09,804018.806,810110.768
naive_semanal,2020,2020-12-10,807771.695,825121.76
naive_semanal,2020,2020-12-11,783766.293,793677.004
naive_semanal,2020,2020-12-12,686510.161,703955.843
naive_semanal,2020,2020-12-13,644286.586,660219.604
naive_semanal,2020,2020-12-14,759517.717,780295.07
naive_semanal,2020,2020-12-15,766794.634,786945.087
naive_semanal,2020,2020-12-16,780348.751,792257.443
naive_semanal,2020,2020-12-17,778470.844,793728.479
naive_semanal,2020,2020-12-18,776174.524,757483.61
naive_semanal,2020,2020-12-19,697945.808,666815.843
naive_semanal,2020,2020-12-20,646840.581,621188.286
naive_semanal,2020,2020-12-21,750406.82,675581.844
naive_semanal,2020,2020-12-22,750081.066,622147.62
naive_semanal,2020,2020-12-23,727706.624,541452.518
naive_semanal,2020,2020-12-24,643648.623,632220.615
naive_semanal,2020,2020-12-25,570771.924,674150.472
naive_semanal,2020,2020-12-26,635755.792,646963.129
naive_semanal,2020,2020-12-27,646699.546,617265.192
naive_semanal,2020,2020-12-28,724357.078,689973.969
naive_semanal,2020,2020-12-29,732115.459,656514.303
naive_semanal,2020,2020-12-30,734283.124,574776.72
naive_semanal,2020,2020-12-31,687715.588,723522.375
naive_trend,2020,2020-01-01,574776.72,738844.759643622
naive_trend,2020,2020-01-02,723522.375,784204.3650991515
naive_trend,2020,2020-01-03,754645.342,792412.1704175468
naive_trend,2020,2020-01-04,702390.878,717770.6882606276
naive_trend,2020,2020-01-05,651967.486,658781.0415817249
naive_trend,2020,2020-01-06,630259.532,761463.4259548916
naive_trend,2020,2020-01-07,789031.621,840741.7848579099
naive_trend,2020,2020-01-08,820143.678,842326.9555561454
naive_trend,2020,2020-01-09,820769.614,853448.1320175712
naive_trend,2020,2020-01-10,814759.827,863262.3336614615
naive_trend,2020,2020-01-11,732531.725,771667.0385192255
naive_trend,2020,2020-01-12,693449.101,719006.5967474054
naive_trend,2020,2020-01-13,829157.906,831974.8651399688
naive_trend,2020,2020-01-14,844416.079,842420.6043535753
naive_trend,2020,2020-01-15,832910.293,844079.3639292095
naive_trend,2020,2020-01-16,822827.255,846034.5018300561
naive_trend,2020,2020-01-17,807653.787,844945.5550788883
naive_trend,2020,2020-01-18,729673.024,763073.0665501192
naive_trend,2020,2020-01-19,689820.886,702394.2075630295
naive_trend,2020,2020-01-20,846106.888,824662.5439694576
naive_trend,2020,2020-01-21,862132.604,860946.2665220734
naive_trend,2020,2020-01-22,841706.187,850600.1131493718
naive_trend,2020,2020-01-23,829427.103,833292.2317745461
naive_trend,2020,2020-01-24,821136.183,811664.5559745067
naive_trend,2020,2020-01-25,734265.345,720932.0066252311
naive_trend,2020,2020-01-26,676369.262,675183.7607508758
naive_trend,2020,2020-01-27,807615.701,803993.9286555875
naive_trend,2020,2020-01-28,807001.677,828853.2903239396
naive_trend,2020,2020-01-29,792162.501,826034.8611070234
naive_trend,2020,2020-01-30,778203.546,819788.6762560591
naive_trend,2020,2020-01-31,765448.598,807740.8939515512
naive_trend,2020,2020-02-01,681471.943,735808.5800992931
naive_trend,2020,2020-02-02,625016.468,692883.8254582979
naive_trend,2020,2020-02-03,729329.082,824124.1027057009
naive_trend,2020,2020-02-04,747892.827,822529.8353100684
naive_trend,2020,2020-02-05,758987.788,809850.1192347539
naive_trend,2020,2020-02-06,769754.643,801804.6438741632
naive_trend,2020,2020-02-07,772488.589,795408.2082212506
naive_trend,2020,2020-02-08,698199.59,716152.224725038
naive_trend,2020,2020-02-09,646787.156,669406.2350022738
naive_trend,2020,2020-02-10,749504.414,778159.2712156812
naive_trend,2020,2020-02-11,761008.347,795526.4045631223
naive_trend,2020,2020-02-12,766558.356,794232.9145193815
naive_trend,2020,2020-02-13,759532.177,790709.0064553854
naive_trend,2020,2020-02-14,753954.141,787064.2202260562
naive_trend,2020,2020-02-15,675832.097,703294.1823217645
naive_trend,2020,2020-02-16,625453.407,653720.2943751197
naive_trend,2020,2020-02-17,739797.699,776122.9399647488
naive_trend,2020,2020-02-18,766371.869,786426.8043461923
naive_trend,2020,2020-02-19,764941.248,782080.3141304235
naive_trend,2020,2020-02-20,763651.659,777604.9221795013
naive_trend,2020,2020-02-21,753744.734,767597.9079808501
naive_trend,2020,2020-02-22,672072.47,686060.8325440175
naive_trend,2020,2020-02-23,620872.08,634571.3989321215
naive_trend,2020,2020-02-24,730827.761,747438.2408410258
naive_trend,2020,2020-02-25,743820.753,756263.7385915366
naive_trend,2020,2020-02-26,753405.313,752906.4171583663
naive_trend,2020,2020-02-27,751137.432,738855.4282041388
naive_trend,2020,2020-02-28,728292.593,744362.5586543131
naive_trend,2020,2020-02-29,670263.321,667213.5825115811
naive_trend,2020,2020-03-01,626873.694,618636.3413942457
naive_trend,2020,2020-03-02,741296.331,726515.6118496913
naive_trend,2020,2020-03-03,769321.188,741796.0625613966
naive_trend,2020,2020-03-04,759058.244,763988.7808451359
naive_trend,2020,2020-03-05,754365.164,754751.4330566478
naive_trend,2020,2020-03-06,757995.483,745185.3548343129
naive_trend,2020,2020-03-07,683532.439,668281.0806479412
naive_trend,2020,2020-03-08,630442.877,614966.3685222337
naive_trend,2020,2020-03-09,740417.533,723170.8065881525
naive_trend,2020,2020-03-10,747566.521,739796.080271807
naive_trend,2020,2020-03-11,742561.392,749967.6333986637
naive_trend,2020,2020-03-12,738088.907,750568.072169225
naive_trend,2020,2020-03-13,729774.542,735414.755219968
naive_trend,2020,2020-03-14,646497.547,657088.8388512376
naive_trend,2020,2020-03-15,600435.811,607471.6315914035
naive_trend,2020,2020-03-16,704124.264,704915.7925700344
naive_trend,2020,2020-03-17,706050.583,704053.6749250337
naive_trend,2020,2020-03-18,684799.07,752219.1695343249
naive_trend,2020,2020-03-19,641992.028,755501.4466981514
naive_trend,2020,2020-03-20,647058.248,745752.0985935492
naive_trend,2020,2020-03-21,612492.101,666606.3605394372
naive_trend,2020,2020-03-22,583510.909,609054.4788390236
naive_trend,2020,2020-03-23,653558.582,713832.7361204549
naive_trend,2020,2020-03-24,663819.764,729084.712118619
naive_trend,2020,2020-03-25,664643.791,731990.8142657651
naive_trend,2020,2020-03-26,661338.324,732792.9860885021
naive_trend,2020,2020-03-27,667335.755,730371.417965297
naive_trend,2020,2020-03-28,605617.221,658284.4592618117
naive_trend,2020,2020-03-29,540515.04,592764.6063015441
naive_trend,2020,2020-03-30,610996.075,725559.7110174437
naive_trend,2020,2020-03-31,610653.934,737372.349965767
naive_trend,2020,2020-04-01,599875.958,740364.6825924396
naive_trend,2020,2020-04-02,599323.162,743157.9012751497
naive_trend,2020,2020-04-03,584683.694,755454.3873661266
naive_trend,2020,2020-04-04,542996.041,680257.1853968934
naive_trend,2020,2020-04-05,519594.376,632869.7789596363
naive_trend,2020,2020-04-06,568143.84,742575.8330948446
naive_trend,2020,2020-04-07,567082.621,759068.4809521924
naive_trend,2020,2020-04-08,555027.089,755940.7480961
naive_trend,2020,2020-04-09,529824.736,751182.9095643376
naive_trend,2020,2020-04-10,510435.49,734170.4090436371
naive_trend,2020,2020-04-11,518229.908,655773.970871778
naive_trend,2020,2020-04-12,501615.48,603972.8952378886
naive_trend,2020,2020-04-13,537818.991,702462.486549433
naive_trend,2020,2020-04-14,584017.243,709690.6916402066
naive_trend,2020,2020-04-15,604347.185,703701.1007511949
naive_trend,2020,2020-04-16,604521.525,630781.1670834151
naive_trend,2020,2020-04-17,598697.568,582285.5035714946
naive_trend,2020,2020-04-18,552914.776,595576.9820038106
naive_trend,2020,2020-04-19,520123.268,573248.2054782879
naive_trend,2020,2020-04-20,585331.059,620077.519874089
naive_trend,2020,2020-04-21,608880.705,688315.1689652748
naive_trend,2020,2020-04-22,608023.375,734527.7774497658
naive_trend,2020,2020-04-23,599598.011,736603.494871907
naive_trend,2020,2020-04-24,594661.984,719086.6373315046
naive_trend,2020,2020-04-25,556038.735,638577.366256464
naive_trend,2020,2020-04-26,522374.953,577412.8971314164
naive_trend,2020,2020-04-27,590579.965,678560.2212849604
naive_trend,2020,2020-04-28,601203.105,690055.0173655816
naive_trend,2020,2020-04-29,600234.68,586122.3467861686
naive_trend,2020,2020-04-30,594712.471,671272.163947055
naive_trend,2020,2020-05-01,525344.189,693326.7504039073
naive_trend,2020,2020-05-02,529331.136,631896.5597596263
naive_trend,2020,2020-05-03,509365.967,582858.6134261404
naive_trend,2020,2020-05-04,585884.404,688776.1210604969
naive_trend,2020,2020-05-05,607115.027,712049.5325696743
naive_trend,2020,2020-05-06,610199.36,717127.416966659
naive_trend,2020,2020-05-07,604624.142,716427.6233065821
naive_trend,2020,2020-05-08,597179.788,711475.4650631468
naive_trend,2020,2020-05-09,547084.706,639988.1557144824
naive_trend,2020,2020-05-10,513399.456,586403.7023207904
naive_trend,2020,2020-05-11,591350.652,690061.1913333267
naive_trend,2020,2020-05-12,617479.021,712849.2923440646
naive_trend,2020,2020-05-13,617401.116,711174.7872592678
naive_trend,2020,2020-05-14,620557.901,720337.8632709903
naive_trend,2020,2020-05-15,608952.25,704865.3197366555
naive_trend,2020,2020-05-16,555670.934,630717.954095376
naive_trend,2020,2020-05-17,519597.946,586099.7284822122
naive_trend,2020,2020-05-18,596670.207,690132.6757657379
naive_trend,2020,2020-05-19,615052.604,709048.1669563329
naive_trend,2020,2020-05-20,622450.073,717166.8001514275
