timestamp,temp_media_C,HDD18,CDD22
2015-01-01 00:00:00,3.427,14.573,0.0
2015-01-01 01:00:00,2.553,15.447,0.0
2015-01-01 02:00:00,2.146,15.854,0.0
2015-01-01 03:00:00,2.023,15.977,0.0
2015-01-01 04:00:00,1.997,16.003,0.0
2015-01-01 05:00:00,1.975,16.025,0.0
2015-01-01 06:00:00,2.014,15.986,0.0
2015-01-01 07:00:00,1.925,16.075,0.0
2015-01-01 08:00:00,1.857,16.143,0.0
2015-01-01 09:00:00,1.682,16.318,0.0
2015-01-01 10:00:00,1.477,16.523,0.0
2015-01-01 11:00:00,3.052,14.948,0.0
2015-01-01 12:00:00,6.009,11.991,0.0
2015-01-01 13:00:00,8.244,9.756,0.0
2015-01-01 14:00:00,9.662,8.338,0.0
2015-01-01 15:00:00,10.587,7.413,0.0
2015-01-01 16:00:00,11.088,6.912,0.0
2015-01-01 17:00:00,11.092,6.908,0.0
2015-01-01 18:00:00,10.44,7.56,0.0
2015-01-01 19:00:00,8.842,9.158,0.0
2015-01-01 20:00:00,7.889,10.111,0.0
2015-01-01 21:00:00,7.14,10.86,0.0
2015-01-01 22:00:00,5.95,12.05,0.0
2015-01-01 23:00:00,4.982,13.018,0.0
2015-01-02 00:00:00,4.032,13.968,0.0
2015-01-02 01:00:00,3.074,14.926,0.0
2015-01-02 02:00:00,2.42,15.58,0.0
2015-01-02 03:00:00,2.049,15.951,0.0
2015-01-02 04:00:00,1.774,16.226,0.0
2015-01-02 05:00:00,1.614,16.386,0.0
2015-01-02 06:00:00,1.482,16.518,0.0
2015-01-02 07:00:00,1.483,16.517,0.0
2015-01-02 08:00:00,1.407,16.593,0.0
2015-01-02 09:00:00,0.941,17.059,0.0
2015-01-02 10:00:00,0.937,17.063,0.0
2015-01-02 11:00:00,2.926,15.074,0.0
2015-01-02 12:00:00,6.541,11.459,0.0
2015-01-02 13:00:00,9.103,8.897,0.0
2015-01-02 14:00:00,10.696,7.304,0.0
2015-01-02 15:00:00,11.734,6.266,0.0
2015-01-02 16:00:00,12.25,5.75,0.0
2015-01-02 17:00:00,12.13,5.87,0.0
2015-01-02 18:00:00,11.234,6.766,0.0
2015-01-02 19:00:00,9.637,8.363,0.0
2015-01-02 20:00:00,8.509,9.491,0.0
2015-01-02 21:00:00,7.348,10.652,0.0
2015-01-02 22:00:00,6.273,11.727,0.0
2015-01-02 23:00:00,5.125,12.875,0.0
2015-01-03 00:00:00,4.075,13.925,0.0
2015-01-03 01:00:00,3.512,14.488,0.0
2015-01-03 02:00:00,3.292,14.708,0.0
2015-01-03 03:00:00,3.159,14.841,0.0
2015-01-03 04:00:00,2.97,15.03,0.0
2015-01-03 05:00:00,2.874,15.126,0.0
2015-01-03 06:00:00,2.868,15.132,0.0
2015-01-03 07:00:00,2.964,15.036,0.0
2015-01-03 08:00:00,3.078,14.922,0.0
2015-01-03 09:00:00,2.31,15.69,0.0
2015-01-03 10:00:00,2.365,15.635,0.0
2015-01-03 11:00:00,4.202,13.798,0.0
2015-01-03 12:00:00,7.288,10.712,0.0
2015-01-03 13:00:00,9.85,8.15,0.0
2015-01-03 14:00:00,11.671,6.329,0.0
2015-01-03 15:00:00,12.82,5.18,0.0
2015-01-03 16:00:00,13.421,4.579,0.0
2015-01-03 17:00:00,13.319,4.681,0.0
2015-01-03 18:00:00,12.391,5.609,0.0
2015-01-03 19:00:00,10.576,7.424,0.0
2015-01-03 20:00:00,9.013,8.987,0.0
2015-01-03 21:00:00,8.567,9.433,0.0
2015-01-03 22:00:00,7.79,10.21,0.0
2015-01-03 23:00:00,6.986,11.014,0.0
2015-01-04 00:00:00,5.745,12.255,0.0
2015-01-04 01:00:00,5.05,12.95,0.0
2015-01-04 02:00:00,4.53,13.47,0.0
2015-01-04 03:00:00,4.137,13.863,0.0
2015-01-04 04:00:00,3.868,14.132,0.0
2015-01-04 05:00:00,3.701,14.299,0.0
2015-01-04 06:00:00,3.469,14.531,0.0
2015-01-04 07:00:00,3.39,14.61,0.0
2015-01-04 08:00:00,3.333,14.667,0.0
2015-01-04 09:00:00,3.376,14.624,0.0
2015-01-04 10:00:00,3.4,14.6,0.0
2015-01-04 11:00:00,5.225,12.775,0.0
2015-01-04 12:00:00,8.557,9.443,0.0
2015-01-04 13:00:00,11.052,6.948,0.0
2015-01-04 14:00:00,12.704,5.296,0.0
2015-01-04 15:00:00,13.74,4.26,0.0
2015-01-04 16:00:00,14.316,3.684,0.0
2015-01-04 17:00:00,14.328,3.672,0.0
2015-01-04 18:00:00,13.609,4.391,0.0
2015-01-04 19:00:00,12.278,5.722,0.0
2015-01-04 20:00:00,10.976,7.024,0.0
2015-01-04 21:00:00,9.647,8.353,0.0
2015-01-04 22:00:00,8.271,9.729,0.0
2015-01-04 23:00:00,7.421,10.579,0.0
2015-01-05 00:00:00,6.195,11.805,0.0
2015-01-05 01:00:00,4.876,13.124,0.0
2015-01-05 02:00:00,4.158,13.842,0.0
2015-01-05 03:00:00,3.814,14.186,0.0
2015-01-05 04:00:00,3.65,14.35,0.0
2015-01-05 05:00:00,3.452,14.548,0.0
2015-01-05 06:00:00,3.471,14.529,0.0
2015-01-05 07:00:00,3.546,14.454,0.0
2015-01-05 08:00:00,3.628,14.372,0.0
2015-01-05 09:00:00,3.308,14.692,0.0
2015-01-05 10:00:00,3.271,14.729,0.0
2015-01-05 11:00:00,5.046,12.954,0.0
2015-01-05 12:00:00,7.836,10.164,0.0
2015-01-05 13:00:00,9.894,8.106,0.0
2015-01-05 14:00:00,11.046,6.954,0.0
2015-01-05 15:00:00,11.758,6.242,0.0
2015-01-05 16:00:00,12.169,5.831,0.0
2015-01-05 17:00:00,12.131,5.869,0.0
2015-01-05 18:00:00,11.549,6.451,0.0
2015-01-05 19:00:00,10.416,7.584,0.0
2015-01-05 20:00:00,8.873,9.127,0.0
2015-01-05 21:00:00,8.648,9.352,0.0
2015-01-05 22:00:00,8.015,9.985,0.0
2015-01-05 23:00:00,6.941,11.059,0.0
2015-01-06 00:00:00,6.103,11.897,0.0
2015-01-06 01:00:00,5.441,12.559,0.0
2015-01-06 02:00:00,4.771,13.229,0.0
2015-01-06 03:00:00,4.345,13.655,0.0
2015-01-06 04:00:00,4.122,13.878,0.0
2015-01-06 05:00:00,3.921,14.079,0.0
2015-01-06 06:00:00,3.727,14.273,0.0
2015-01-06 07:00:00,3.394,14.606,0.0
2015-01-06 08:00:00,3.039,14.961,0.0
2015-01-06 09:00:00,2.774,15.226,0.0
2015-01-06 10:00:00,2.682,15.318,0.0
2015-01-06 11:00:00,4.269,13.731,0.0
2015-01-06 12:00:00,6.633,11.367,0.0
2015-01-06 13:00:00,8.596,9.404,0.0
2015-01-06 14:00:00,10.024,7.976,0.0
2015-01-06 15:00:00,10.93,7.07,0.0
2015-01-06 16:00:00,11.386,6.614,0.0
2015-01-06 17:00:00,11.427,6.573,0.0
2015-01-06 18:00:00,10.914,7.086,0.0
2015-01-06 19:00:00,9.69,8.31,0.0
2015-01-06 20:00:00,8.574,9.426,0.0
2015-01-06 21:00:00,8.154,9.846,0.0
2015-01-06 22:00:00,7.049,10.951,0.0
2015-01-06 23:00:00,5.682,12.318,0.0
2015-01-07 00:00:00,4.748,13.252,0.0
2015-01-07 01:00:00,4.052,13.948,0.0
2015-01-07 02:00:00,3.607,14.393,0.0
2015-01-07 03:00:00,3.198,14.802,0.0
2015-01-07 04:00:00,2.841,15.159,0.0
2015-01-07 05:00:00,2.67,15.33,0.0
2015-01-07 06:00:00,2.52,15.48,0.0
2015-01-07 07:00:00,2.475,15.525,0.0
2015-01-07 08:00:00,2.488,15.512,0.0
2015-01-07 09:00:00,2.499,15.501,0.0
2015-01-07 10:00:00,2.662,15.338,0.0
2015-01-07 11:00:00,4.272,13.728,0.0
2015-01-07 12:00:00,6.73,11.27,0.0
2015-01-07 13:00:00,8.45,9.55,0.0
2015-01-07 14:00:00,9.664,8.336,0.0
2015-01-07 15:00:00,10.525,7.475,0.0
2015-01-07 16:00:00,10.98,7.02,0.0
2015-01-07 17:00:00,11.034,6.966,0.0
2015-01-07 18:00:00,10.516,7.484,0.0
2015-01-07 19:00:00,9.363,8.637,0.0
2015-01-07 20:00:00,8.53,9.47,0.0
2015-01-07 21:00:00,7.687,10.313,0.0
2015-01-07 22:00:00,6.036,11.964,0.0
2015-01-07 23:00:00,4.75,13.25,0.0
2015-01-08 00:00:00,3.936,14.064,0.0
2015-01-08 01:00:00,3.391,14.609,0.0
2015-01-08 02:00:00,3.016,14.984,0.0
2015-01-08 03:00:00,2.798,15.202,0.0
2015-01-08 04:00:00,2.628,15.372,0.0
2015-01-08 05:00:00,2.516,15.484,0.0
2015-01-08 06:00:00,2.408,15.592,0.0
2015-01-08 07:00:00,2.261,15.739,0.0
2015-01-08 08:00:00,2.192,15.808,0.0
2015-01-08 09:00:00,2.231,15.769,0.0
2015-01-08 10:00:00,2.314,15.686,0.0
2015-01-08 11:00:00,3.813,14.187,0.0
2015-01-08 12:00:00,6.456,11.544,0.0
2015-01-08 13:00:00,8.587,9.413,0.0
2015-01-08 14:00:00,10.127,7.873,0.0
2015-01-08 15:00:00,11.213,6.787,0.0
2015-01-08 16:00:00,11.841,6.159,0.0
2015-01-08 17:00:00,12.012,5.988,0.0
2015-01-08 18:00:00,11.455,6.545,0.0
2015-01-08 19:00:00,9.981,8.019,0.0
2015-01-08 20:00:00,8.376,9.624,0.0
2015-01-08 21:00:00,7.29,10.71,0.0
2015-01-08 22:00:00,6.483,11.517,0.0
2015-01-08 23:00:00,5.41,12.59,0.0
2015-01-09 00:00:00,4.646,13.354,0.0
2015-01-09 01:00:00,4.067,13.933,0.0
2015-01-09 02:00:00,3.751,14.249,0.0
2015-01-09 03:00:00,3.541,14.459,0.0
2015-01-09 04:00:00,3.368,14.632,0.0
2015-01-09 05:00:00,3.174,14.826,0.0
2015-01-09 06:00:00,3.078,14.922,0.0
2015-01-09 07:00:00,2.961,15.039,0.0
2015-01-09 08:00:00,2.919,15.081,0.0
2015-01-09 09:00:00,2.816,15.184,0.0
2015-01-09 10:00:00,2.892,15.108,0.0
2015-01-09 11:00:00,4.656,13.344,0.0
2015-01-09 12:00:00,7.676,10.324,0.0
2015-01-09 13:00:00,10.143,7.857,0.0
2015-01-09 14:00:00,11.871,6.129,0.0
2015-01-09 15:00:00,13.06,4.94,0.0
2015-01-09 16:00:00,13.782,4.218,0.0
2015-01-09 17:00:00,13.974,4.026,0.0
2015-01-09 18:00:00,13.412,4.588,0.0
2015-01-09 19:00:00,11.85,6.15,0.0
2015-01-09 20:00:00,10.412,7.588,0.0
2015-01-09 21:00:00,9.255,8.745,0.0
2015-01-09 22:00:00,7.489,10.511,0.0
2015-01-09 23:00:00,6.453,11.547,0.0
2015-01-10 00:00:00,5.958,12.042,0.0
2015-01-10 01:00:00,5.39,12.61,0.0
2015-01-10 02:00:00,4.959,13.041,0.0
2015-01-10 03:00:00,4.569,13.431,0.0
2015-01-10 04:00:00,4.403,13.597,0.0
2015-01-10 05:00:00,4.298,13.702,0.0
2015-01-10 06:00:00,4.169,13.831,0.0
2015-01-10 07:00:00,4.197,13.803,0.0
2015-01-10 08:00:00,4.116,13.884,0.0
2015-01-10 09:00:00,3.242,14.758,0.0
2015-01-10 10:00:00,3.21,14.79,0.0
2015-01-10 11:00:00,5.256,12.744,0.0
2015-01-10 12:00:00,8.367,9.633,0.0
2015-01-10 13:00:00,10.999,7.001,0.0
2015-01-10 14:00:00,12.816,5.184,0.0
2015-01-10 15:00:00,14.007,3.993,0.0
2015-01-10 16:00:00,14.641,3.359,0.0
2015-01-10 17:00:00,14.729,3.271,0.0
2015-01-10 18:00:00,13.919,4.081,0.0
2015-01-10 19:00:00,12.187,5.813,0.0
2015-01-10 20:00:00,10.086,7.914,0.0
2015-01-10 21:00:00,9.523,8.477,0.0
2015-01-10 22:00:00,8.396,9.604,0.0
2015-01-10 23:00:00,7.417,10.583,0.0
2015-01-11 00:00:00,6.389,11.611,0.0
2015-01-11 01:00:00,5.417,12.583,0.0
2015-01-11 02:00:00,4.909,13.091,0.0
2015-01-11 03:00:00,4.342,13.658,0.0
2015-01-11 04:00:00,3.941,14.059,0.0
2015-01-11 05:00:00,3.853,14.147,0.0
2015-01-11 06:00:00,3.605,14.395,0.0
2015-01-11 07:00:00,3.406,14.594,0.0
2015-01-11 08:00:00,3.334,14.666,0.0
2015-01-11 09:00:00,3.28,14.72,0.0
2015-01-11 10:00:00,3.585,14.415,0.0
2015-01-11 11:00:00,5.664,12.336,0.0
2015-01-11 12:00:00,8.674,9.326,0.0
2015-01-11 13:00:00,10.671,7.329,0.0
2015-01-11 14:00:00,12.364,5.636,0.0
2015-01-11 15:00:00,13.435,4.565,0.0
2015-01-11 16:00:00,14.127,3.873,0.0
2015-01-11 17:00:00,14.336,3.664,0.0
2015-01-11 18:00:00,13.871,4.129,0.0
2015-01-11 19:00:00,12.387,5.613,0.0
2015-01-11 20:00:00,10.447,7.553,0.0
2015-01-11 21:00:00,8.903,9.097,0.0
2015-01-11 22:00:00,8.321,9.679,0.0
2015-01-11 23:00:00,7.567,10.433,0.0
2015-01-12 00:00:00,6.813,11.187,0.0
2015-01-12 01:00:00,6.027,11.973,0.0
2015-01-12 02:00:00,5.145,12.855,0.0
2015-01-12 03:00:00,4.264,13.736,0.0
2015-01-12 04:00:00,3.712,14.288,0.0
2015-01-12 05:00:00,3.533,14.467,0.0
2015-01-12 06:00:00,3.228,14.772,0.0
2015-01-12 07:00:00,3.093,14.907,0.0
2015-01-12 08:00:00,2.974,15.026,0.0
2015-01-12 09:00:00,2.855,15.145,0.0
2015-01-12 10:00:00,2.922,15.078,0.0
2015-01-12 11:00:00,4.826,13.174,0.0
2015-01-12 12:00:00,8.041,9.959,0.0
2015-01-12 13:00:00,10.195,7.805,0.0
2015-01-12 14:00:00,11.672,6.328,0.0
2015-01-12 15:00:00,12.695,5.305,0.0
2015-01-12 16:00:00,13.311,4.689,0.0
2015-01-12 17:00:00,13.408,4.592,0.0
2015-01-12 18:00:00,12.839,5.161,0.0
2015-01-12 19:00:00,11.567,6.433,0.0
2015-01-12 20:00:00,10.517,7.483,0.0
2015-01-12 21:00:00,9.132,8.868,0.0
2015-01-12 22:00:00,7.951,10.049,0.0
2015-01-12 23:00:00,7.199,10.801,0.0
2015-01-13 00:00:00,6.62,11.38,0.0
2015-01-13 01:00:00,6.133,11.867,0.0
2015-01-13 02:00:00,5.877,12.123,0.0
2015-01-13 03:00:00,5.666,12.334,0.0
2015-01-13 04:00:00,5.754,12.246,0.0
2015-01-13 05:00:00,5.678,12.322,0.0
2015-01-13 06:00:00,5.565,12.435,0.0
2015-01-13 07:00:00,5.357,12.643,0.0
2015-01-13 08:00:00,5.151,12.849,0.0
2015-01-13 09:00:00,5.221,12.779,0.0
2015-01-13 10:00:00,5.256,12.744,0.0
2015-01-13 11:00:00,6.665,11.335,0.0
2015-01-13 12:00:00,8.873,9.127,0.0
2015-01-13 13:00:00,10.746,7.254,0.0
2015-01-13 14:00:00,12.181,5.819,0.0
2015-01-13 15:00:00,13.263,4.737,0.0
2015-01-13 16:00:00,13.951,4.049,0.0
2015-01-13 17:00:00,14.137,3.863,0.0
2015-01-13 18:00:00,13.56,4.44,0.0
2015-01-13 19:00:00,12.114,5.886,0.0
2015-01-13 20:00:00,10.659,7.341,0.0
2015-01-13 21:00:00,9.219,8.781,0.0
2015-01-13 22:00:00,8.319,9.681,0.0
2015-01-13 23:00:00,7.861,10.139,0.0
2015-01-14 00:00:00,7.247,10.753,0.0
2015-01-14 01:00:00,6.632,11.368,0.0
2015-01-14 02:00:00,6.318,11.682,0.0
2015-01-14 03:00:00,6.072,11.928,0.0
2015-01-14 04:00:00,6.16,11.84,0.0
2015-01-14 05:00:00,6.056,11.944,0.0
2015-01-14 06:00:00,5.736,12.264,0.0
2015-01-14 07:00:00,5.559,12.441,0.0
2015-01-14 08:00:00,5.306,12.694,0.0
2015-01-14 09:00:00,5.194,12.806,0.0
2015-01-14 10:00:00,4.688,13.312,0.0
2015-01-14 11:00:00,6.299,11.701,0.0
2015-01-14 12:00:00,8.731,9.269,0.0
2015-01-14 13:00:00,10.3,7.7,0.0
2015-01-14 14:00:00,11.455,6.545,0.0
2015-01-14 15:00:00,12.097,5.903,0.0
2015-01-14 16:00:00,12.578,5.422,0.0
2015-01-14 17:00:00,12.728,5.272,0.0
2015-01-14 18:00:00,12.431,5.569,0.0
2015-01-14 19:00:00,11.425,6.575,0.0
2015-01-14 20:00:00,10.348,7.652,0.0
2015-01-14 21:00:00,9.548,8.452,0.0
2015-01-14 22:00:00,9.306,8.694,0.0
2015-01-14 23:00:00,8.75,9.25,0.0
2015-01-15 00:00:00,7.79,10.21,0.0
2015-01-15 01:00:00,7.075,10.925,0.0
2015-01-15 02:00:00,6.499,11.501,0.0
2015-01-15 03:00:00,6.287,11.713,0.0
2015-01-15 04:00:00,5.934,12.066,0.0
2015-01-15 05:00:00,5.649,12.351,0.0
2015-01-15 06:00:00,5.394,12.606,0.0
2015-01-15 07:00:00,5.353,12.647,0.0
2015-01-15 08:00:00,5.42,12.58,0.0
2015-01-15 09:00:00,5.372,12.628,0.0
2015-01-15 10:00:00,5.358,12.642,0.0
2015-01-15 11:00:00,6.576,11.424,0.0
2015-01-15 12:00:00,8.442,9.558,0.0
2015-01-15 13:00:00,10.189,7.811,0.0
2015-01-15 14:00:00,11.577,6.423,0.0
2015-01-15 15:00:00,12.417,5.583,0.0
2015-01-15 16:00:00,13.024,4.976,0.0
2015-01-15 17:00:00,13.126,4.874,0.0
2015-01-15 18:00:00,12.64,5.36,0.0
2015-01-15 19:00:00,11.749,6.251,0.0
2015-01-15 20:00:00,10.819,7.181,0.0
2015-01-15 21:00:00,10.396,7.604,0.0
2015-01-15 22:00:00,9.89,8.11,0.0
2015-01-15 23:00:00,9.38,8.62,0.0
2015-01-16 00:00:00,9.241,8.759,0.0
2015-01-16 01:00:00,9.002,8.998,0.0
2015-01-16 02:00:00,8.756,9.244,0.0
2015-01-16 03:00:00,8.486,9.514,0.0
2015-01-16 04:00:00,8.203,9.797,0.0
2015-01-16 05:00:00,7.805,10.195,0.0
2015-01-16 06:00:00,7.302,10.698,0.0
2015-01-16 07:00:00,6.812,11.188,0.0
2015-01-16 08:00:00,6.289,11.711,0.0
2015-01-16 09:00:00,5.785,12.215,0.0
2015-01-16 10:00:00,5.609,12.391,0.0
2015-01-16 11:00:00,6.917,11.083,0.0
2015-01-16 12:00:00,8.064,9.936,0.0
2015-01-16 13:00:00,8.77,9.23,0.0
2015-01-16 14:00:00,9.494,8.506,0.0
2015-01-16 15:00:00,10.085,7.915,0.0
2015-01-16 16:00:00,10.395,7.605,0.0
2015-01-16 17:00:00,10.347,7.653,0.0
2015-01-16 18:00:00,9.978,8.022,0.0
2015-01-16 19:00:00,8.952,9.048,0.0
2015-01-16 20:00:00,7.796,10.204,0.0
2015-01-16 21:00:00,6.866,11.134,0.0
2015-01-16 22:00:00,6.034,11.966,0.0
2015-01-16 23:00:00,5.326,12.674,0.0
2015-01-17 00:00:00,4.761,13.239,0.0
2015-01-17 01:00:00,4.276,13.724,0.0
2015-01-17 02:00:00,3.862,14.138,0.0
2015-01-17 03:00:00,3.512,14.488,0.0
2015-01-17 04:00:00,3.36,14.64,0.0
2015-01-17 05:00:00,3.401,14.599,0.0
2015-01-17 06:00:00,3.409,14.591,0.0
2015-01-17 07:00:00,3.087,14.913,0.0
2015-01-17 08:00:00,2.693,15.307,0.0
2015-01-17 09:00:00,2.565,15.435,0.0
2015-01-17 10:00:00,2.564,15.436,0.0
2015-01-17 11:00:00,3.715,14.285,0.0
2015-01-17 12:00:00,5.701,12.299,0.0
2015-01-17 13:00:00,7.133,10.867,0.0
2015-01-17 14:00:00,8.22,9.78,0.0
2015-01-17 15:00:00,9.098,8.902,0.0
2015-01-17 16:00:00,9.579,8.421,0.0
2015-01-17 17:00:00,9.637,8.363,0.0
2015-01-17 18:00:00,9.273,8.727,0.0
2015-01-17 19:00:00,8.18,9.82,0.0
2015-01-17 20:00:00,6.914,11.086,0.0
2015-01-17 21:00:00,6.392,11.608,0.0
2015-01-17 22:00:00,5.463,12.537,0.0
2015-01-17 23:00:00,4.798,13.202,0.0
2015-01-18 00:00:00,4.142,13.858,0.0
2015-01-18 01:00:00,3.5,14.5,0.0
2015-01-18 02:00:00,2.933,15.067,0.0
2015-01-18 03:00:00,2.79,15.21,0.0
2015-01-18 04:00:00,2.772,15.228,0.0
2015-01-18 05:00:00,2.685,15.315,0.0
2015-01-18 06:00:00,2.589,15.411,0.0
2015-01-18 07:00:00,2.565,15.435,0.0
2015-01-18 08:00:00,2.574,15.426,0.0
2015-01-18 09:00:00,2.566,15.434,0.0
2015-01-18 10:00:00,2.723,15.277,0.0
2015-01-18 11:00:00,3.92,14.08,0.0
2015-01-18 12:00:00,5.513,12.487,0.0
2015-01-18 13:00:00,6.587,11.413,0.0
2015-01-18 14:00:00,7.254,10.746,0.0
2015-01-18 15:00:00,7.687,10.313,0.0
2015-01-18 16:00:00,7.911,10.089,0.0
2015-01-18 17:00:00,7.75,10.25,0.0
2015-01-18 18:00:00,7.379,10.621,0.0
2015-01-18 19:00:00,6.923,11.077,0.0
2015-01-18 20:00:00,6.482,11.518,0.0
2015-01-18 21:00:00,6.136,11.864,0.0
2015-01-18 22:00:00,5.793,12.207,0.0
2015-01-18 23:00:00,5.517,12.483,0.0
2015-01-19 00:00:00,5.135,12.865,0.0
2015-01-19 01:00:00,4.964,13.036,0.0
2015-01-19 02:00:00,4.662,13.338,0.0
2015-01-19 03:00:00,4.562,13.438,0.0
2015-01-19 04:00:00,4.514,13.486,0.0
2015-01-19 05:00:00,4.539,13.461,0.0
2015-01-19 06:00:00,4.456,13.544,0.0
2015-01-19 07:00:00,4.679,13.321,0.0
2015-01-19 08:00:00,4.843,13.157,0.0
2015-01-19 09:00:00,4.981,13.019,0.0
2015-01-19 10:00:00,4.946,13.054,0.0
2015-01-19 11:00:00,5.372,12.628,0.0
2015-01-19 12:00:00,5.999,12.001,0.0
2015-01-19 13:00:00,6.591,11.409,0.0
2015-01-19 14:00:00,7.224,10.776,0.0
2015-01-19 15:00:00,7.806,10.194,0.0
2015-01-19 16:00:00,8.071,9.929,0.0
2015-01-19 17:00:00,8.08,9.92,0.0
2015-01-19 18:00:00,7.786,10.214,0.0
2015-01-19 19:00:00,6.987,11.013,0.0
2015-01-19 20:00:00,5.969,12.031,0.0
2015-01-19 21:00:00,5.343,12.657,0.0
2015-01-19 22:00:00,4.844,13.156,0.0
2015-01-19 23:00:00,4.591,13.409,0.0
2015-01-20 00:00:00,4.184,13.816,0.0
2015-01-20 01:00:00,3.762,14.238,0.0
2015-01-20 02:00:00,3.449,14.551,0.0
2015-01-20 03:00:00,3.085,14.915,0.0
2015-01-20 04:00:00,2.963,15.037,0.0
2015-01-20 05:00:00,2.831,15.169,0.0
2015-01-20 06:00:00,2.759,15.241,0.0
2015-01-20 07:00:00,2.706,15.294,0.0
2015-01-20 08:00:00,2.594,15.406,0.0
2015-01-20 09:00:00,2.401,15.599,0.0
2015-01-20 10:00:00,2.521,15.479,0.0
2015-01-20 11:00:00,3.352,14.648,0.0
2015-01-20 12:00:00,4.794,13.206,0.0
2015-01-20 13:00:00,5.953,12.047,0.0
2015-01-20 14:00:00,6.699,11.301,0.0
2015-01-20 15:00:00,7.283,10.717,0.0
2015-01-20 16:00:00,7.564,10.436,0.0
2015-01-20 17:00:00,7.557,10.443,0.0
2015-01-20 18:00:00,7.437,10.563,0.0
2015-01-20 19:00:00,7.043,10.957,0.0
2015-01-20 20:00:00,6.166,11.834,0.0
2015-01-20 21:00:00,5.537,12.463,0.0
2015-01-20 22:00:00,5.024,12.976,0.0
2015-01-20 23:00:00,4.363,13.637,0.0
2015-01-21 00:00:00,3.825,14.175,0.0
2015-01-21 01:00:00,3.382,14.618,0.0
2015-01-21 02:00:00,2.959,15.041,0.0
2015-01-21 03:00:00,2.71,15.29,0.0
2015-01-21 04:00:00,2.49,15.51,0.0
2015-01-21 05:00:00,2.327,15.673,0.0
2015-01-21 06:00:00,2.278,15.722,0.0
2015-01-21 07:00:00,2.126,15.874,0.0
2015-01-21 08:00:00,2.033,15.967,0.0
2015-01-21 09:00:00,1.79,16.21,0.0
2015-01-21 10:00:00,1.845,16.155,0.0
2015-01-21 11:00:00,3.474,14.526,0.0
2015-01-21 12:00:00,5.454,12.546,0.0
2015-01-21 13:00:00,6.865,11.135,0.0
2015-01-21 14:00:00,7.76,10.24,0.0
2015-01-21 15:00:00,7.926,10.074,0.0
2015-01-21 16:00:00,8.41,9.59,0.0
2015-01-21 17:00:00,8.618,9.382,0.0
2015-01-21 18:00:00,8.331,9.669,0.0
2015-01-21 19:00:00,7.569,10.431,0.0
2015-01-21 20:00:00,6.566,11.434,0.0
2015-01-21 21:00:00,5.658,12.342,0.0
2015-01-21 22:00:00,5.085,12.915,0.0
2015-01-21 23:00:00,4.518,13.482,0.0
2015-01-22 00:00:00,4.22,13.78,0.0
2015-01-22 01:00:00,3.753,14.247,0.0
2015-01-22 02:00:00,3.337,14.663,0.0
2015-01-22 03:00:00,3.056,14.944,0.0
2015-01-22 04:00:00,2.887,15.113,0.0
2015-01-22 05:00:00,2.709,15.291,0.0
2015-01-22 06:00:00,2.651,15.349,0.0
2015-01-22 07:00:00,2.803,15.197,0.0
2015-01-22 08:00:00,2.97,15.03,0.0
2015-01-22 09:00:00,3.111,14.889,0.0
2015-01-22 10:00:00,3.219,14.781,0.0
2015-01-22 11:00:00,4.778,13.222,0.0
2015-01-22 12:00:00,6.513,11.487,0.0
2015-01-22 13:00:00,7.644,10.356,0.0
2015-01-22 14:00:00,8.744,9.256,0.0
2015-01-22 15:00:00,9.462,8.538,0.0
2015-01-22 16:00:00,9.833,8.167,0.0
2015-01-22 17:00:00,9.805,8.195,0.0
2015-01-22 18:00:00,9.47,8.53,0.0
2015-01-22 19:00:00,8.436,9.564,0.0
2015-01-22 20:00:00,7.295,10.705,0.0
2015-01-22 21:00:00,6.381,11.619,0.0
2015-01-22 22:00:00,6.043,11.957,0.0
2015-01-22 23:00:00,5.875,12.125,0.0
2015-01-23 00:00:00,5.489,12.511,0.0
2015-01-23 01:00:00,5.062,12.938,0.0
2015-01-23 02:00:00,4.212,13.788,0.0
2015-01-23 03:00:00,3.698,14.302,0.0
2015-01-23 04:00:00,3.369,14.631,0.0
2015-01-23 05:00:00,3.154,14.846,0.0
2015-01-23 06:00:00,3.014,14.986,0.0
2015-01-23 07:00:00,2.895,15.105,0.0
2015-01-23 08:00:00,2.746,15.254,0.0
2015-01-23 09:00:00,2.57,15.43,0.0
2015-01-23 10:00:00,2.647,15.353,0.0
2015-01-23 11:00:00,3.926,14.074,0.0
2015-01-23 12:00:00,6.18,11.82,0.0
2015-01-23 13:00:00,7.525,10.475,0.0
2015-01-23 14:00:00,8.623,9.377,0.0
2015-01-23 15:00:00,9.435,8.565,0.0
2015-01-23 16:00:00,9.959,8.041,0.0
2015-01-23 17:00:00,10.019,7.981,0.0
2015-01-23 18:00:00,9.583,8.417,0.0
2015-01-23 19:00:00,8.491,9.509,0.0
2015-01-23 20:00:00,7.071,10.929,0.0
2015-01-23 21:00:00,6.187,11.813,0.0
2015-01-23 22:00:00,5.23,12.77,0.0
2015-01-23 23:00:00,4.675,13.325,0.0
2015-01-24 00:00:00,4.116,13.884,0.0
2015-01-24 01:00:00,3.905,14.095,0.0
2015-01-24 02:00:00,3.459,14.541,0.0
2015-01-24 03:00:00,3.071,14.929,0.0
2015-01-24 04:00:00,2.349,15.651,0.0
2015-01-24 05:00:00,1.954,16.046,0.0
2015-01-24 06:00:00,1.732,16.268,0.0
